id,name_display,gif_url,body_part_raw,equipment_raw,target_raw,name_norm,body_part_group,equipment_group,target_group,movement_pattern,exercise_type,compound,unilateral,experience_min,skill_score,fatigue_score,time_per_set_sec,rest_time_sec,warmup_time_sec,default_sets_beginner,default_sets_intermediate,default_sets_advanced,default_reps_beginner,default_reps_intermediate,default_reps_advanced,estimated_total_time_beginner_sec
411,dumbbell single leg squat,https://v2.exercisedb.io/image/qe3DdeQwU6BGqm,upper legs,dumbbell,glutes,dumbbell_single_leg_squat,upper_legs,dumbbell,upper_legs,lower_body,strength,TRUE,FALSE,beginner,4,9,40,90,180,3,4,5,08-12,06-10,04-08,570
413,dumbbell squat,https://v2.exercisedb.io/image/ZsFdg2NKf3srnX,upper legs,dumbbell,glutes,dumbbell_squat,upper_legs,dumbbell,upper_legs,lower_body,strength,TRUE,FALSE,beginner,4,9,40,90,180,3,4,5,08-12,06-10,04-08,570
3560,dumbbell standing alternate hammer curl and press,https://v2.exercisedb.io/image/3tcXyB3Z4f08ZB,upper arms,dumbbell,biceps,dumbbell_standing_alternate_hammer_curl_and_press,upper_arms,dumbbell,upper_arms,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
414,dumbbell standing alternate overhead press,https://v2.exercisedb.io/image/R3KxRrDWJpOOAD,shoulders,dumbbell,delts,dumbbell_standing_alternate_overhead_press,shoulders,dumbbell,shoulders,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
415,dumbbell standing alternate raise,https://v2.exercisedb.io/image/GuiEm8TeA3J7hK,shoulders,dumbbell,delts,dumbbell_standing_alternate_raise,shoulders,dumbbell,shoulders,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1739,dumbbell standing alternating tricep kickback,https://v2.exercisedb.io/image/QlTMcBHYlD-gNB,upper arms,dumbbell,triceps,dumbbell_standing_alternating_tricep_kickback,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,TRUE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2143,dumbbell standing around world,https://v2.exercisedb.io/image/CKsdyOwnUIRDzC,shoulders,dumbbell,delts,dumbbell_standing_around_world,shoulders,dumbbell,shoulders,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1740,dumbbell standing bent over one arm triceps extension,https://v2.exercisedb.io/image/Xn1gpfBNtZ7Fw7,upper arms,dumbbell,triceps,dumbbell_standing_bent_over_one_arm_triceps_extension,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1741,dumbbell standing bent over two arm triceps extension,https://v2.exercisedb.io/image/A7RsFjze8J54XN,upper arms,dumbbell,triceps,dumbbell_standing_bent_over_two_arm_triceps_extension,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
416,dumbbell standing biceps curl,https://v2.exercisedb.io/image/4-2BxwraMiT6XW,upper arms,dumbbell,biceps,dumbbell_standing_biceps_curl,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
417,dumbbell standing calf raise,https://v2.exercisedb.io/image/V2fT0KscDeo2x2,lower legs,dumbbell,calves,dumbbell_standing_calf_raise,lower legs,dumbbell,upper_legs,general,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
418,dumbbell standing concentration curl,https://v2.exercisedb.io/image/EFtMRmQ1qTtbX1,upper arms,dumbbell,biceps,dumbbell_standing_concentration_curl,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
419,dumbbell standing front raise above head,https://v2.exercisedb.io/image/d9CuN88K7aItQq,shoulders,dumbbell,delts,dumbbell_standing_front_raise_above_head,shoulders,dumbbell,shoulders,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2321,dumbbell standing inner biceps curl v. 2,https://v2.exercisedb.io/image/eHqEbsSSnyAUtv,upper arms,dumbbell,biceps,dumbbell_standing_inner_biceps_curl_v_2,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
420,dumbbell standing kickback,https://v2.exercisedb.io/image/dZjW1sv7p9dXyG,upper arms,dumbbell,triceps,dumbbell_standing_kickback,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
421,dumbbell standing one arm concentration curl,https://v2.exercisedb.io/image/WHbRauncfhlllN,upper arms,dumbbell,biceps,dumbbell_standing_one_arm_concentration_curl,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
422,dumbbell standing one arm curl (over incline bench),https://v2.exercisedb.io/image/Ce8suSGlee4UIM,upper arms,dumbbell,biceps,dumbbell_standing_one_arm_curl_over_incline_bench,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1680,dumbbell standing one arm curl over incline bench,https://v2.exercisedb.io/image/yndlIwjMkRIdHU,upper arms,dumbbell,biceps,dumbbell_standing_one_arm_curl_over_incline_bench,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
423,dumbbell standing one arm extension,https://v2.exercisedb.io/image/xProMvESZNSnrE,upper arms,dumbbell,triceps,dumbbell_standing_one_arm_extension,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
424,dumbbell standing one arm palm in press,https://v2.exercisedb.io/image/VrIg9YMed8SKM2,shoulders,dumbbell,delts,dumbbell_standing_one_arm_palm_in_press,shoulders,dumbbell,shoulders,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
425,dumbbell standing one arm reverse curl,https://v2.exercisedb.io/image/bKlHRqz3saD5uj,upper arms,dumbbell,biceps,dumbbell_standing_one_arm_reverse_curl,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
426,dumbbell standing overhead press,https://v2.exercisedb.io/image/SHWlThdJx-Zufu,shoulders,dumbbell,delts,dumbbell_standing_overhead_press,shoulders,dumbbell,shoulders,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
427,dumbbell standing palms in press,https://v2.exercisedb.io/image/nPHhDpwS4sKGLf,shoulders,dumbbell,delts,dumbbell_standing_palms_in_press,shoulders,dumbbell,shoulders,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
428,dumbbell standing preacher curl,https://v2.exercisedb.io/image/IelbXhCaayZZLG,upper arms,dumbbell,biceps,dumbbell_standing_preacher_curl,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
429,dumbbell standing reverse curl,https://v2.exercisedb.io/image/x9Ds3OqXOAvnax,upper arms,dumbbell,biceps,dumbbell_standing_reverse_curl,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
430,dumbbell standing triceps extension,https://v2.exercisedb.io/image/mGBUnzFqaX7ZWM,upper arms,dumbbell,triceps,dumbbell_standing_triceps_extension,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2293,dumbbell standing zottman preacher curl,https://v2.exercisedb.io/image/5RkrpAxFTermtP,upper arms,dumbbell,biceps,dumbbell_standing_zottman_preacher_curl,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1684,dumbbell step up single leg balance with bicep curl,https://v2.exercisedb.io/image/nDc3IBoFfNEUHn,upper arms,dumbbell,biceps,dumbbell_step_up_single_leg_balance_with_bicep_curl,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
431,dumbbell step-up,https://v2.exercisedb.io/image/cUefNJvZZ4l3SR,upper legs,dumbbell,glutes,dumbbell_step_up,upper_legs,dumbbell,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2796,dumbbell step-up lunge,https://v2.exercisedb.io/image/Fa5oZDClVD4cE8,upper legs,dumbbell,quads,dumbbell_step_up_lunge,upper_legs,dumbbell,upper_legs,lower_body,strength,TRUE,TRUE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
2812,dumbbell step-up split squat,https://v2.exercisedb.io/image/sJnsM0nG4yohpW,upper legs,dumbbell,quads,dumbbell_step_up_split_squat,upper_legs,dumbbell,upper_legs,lower_body,strength,TRUE,FALSE,beginner,4,9,40,90,180,3,4,5,08-12,06-10,04-08,570
432,dumbbell stiff leg deadlift,https://v2.exercisedb.io/image/7aGWGRUgydSfrM,upper legs,dumbbell,glutes,dumbbell_stiff_leg_deadlift,upper_legs,dumbbell,upper_legs,lower_body,strength,TRUE,FALSE,beginner,4,9,40,90,180,3,4,5,08-12,06-10,04-08,570
433,dumbbell straight arm pullover,https://v2.exercisedb.io/image/SpQgGklGd2SB0H,chest,dumbbell,pectorals,dumbbell_straight_arm_pullover,chest,dumbbell,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
434,dumbbell straight leg deadlift,https://v2.exercisedb.io/image/y2IvCxwPmkCYgn,upper legs,dumbbell,glutes,dumbbell_straight_leg_deadlift,upper_legs,dumbbell,upper_legs,lower_body,strength,TRUE,FALSE,beginner,4,9,40,90,180,3,4,5,08-12,06-10,04-08,570
2808,dumbbell sumo pull through,https://v2.exercisedb.io/image/C97LNPX5nqzm1Z,upper legs,dumbbell,glutes,dumbbell_sumo_pull_through,upper_legs,dumbbell,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2803,dumbbell supported squat,https://v2.exercisedb.io/image/dDbIScEUo5h6YE,upper legs,dumbbell,quads,dumbbell_supported_squat,upper_legs,dumbbell,upper_legs,lower_body,strength,TRUE,FALSE,beginner,4,9,40,90,180,3,4,5,08-12,06-10,04-08,570
436,dumbbell tate press,https://v2.exercisedb.io/image/eA0qZGJcAQXn5J,upper arms,dumbbell,triceps,dumbbell_tate_press,upper_arms,dumbbell,upper_arms,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1742,dumbbell tricep kickback with stork stance,https://v2.exercisedb.io/image/f7zOgyfmgXSCRw,upper arms,dumbbell,triceps,dumbbell_tricep_kickback_with_stork_stance,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1743,dumbbell twisting bench press,https://v2.exercisedb.io/image/72adaZCk2sMjOm,upper arms,dumbbell,triceps,dumbbell_twisting_bench_press,upper_arms,dumbbell,upper_arms,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
437,dumbbell upright row,https://v2.exercisedb.io/image/nVH3OFqUuduq2A,shoulders,dumbbell,delts,dumbbell_upright_row,shoulders,dumbbell,shoulders,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1765,dumbbell upright row (back pov),https://v2.exercisedb.io/image/nomkmsLIQNXhYP,shoulders,dumbbell,delts,dumbbell_upright_row_back_pov,shoulders,dumbbell,shoulders,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
864,dumbbell upright shoulder external rotation,https://v2.exercisedb.io/image/MCrUGY-8Fje2mS,shoulders,dumbbell,delts,dumbbell_upright_shoulder_external_rotation,shoulders,dumbbell,shoulders,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
5201,dumbbell waiter biceps curl,https://v2.exercisedb.io/image/fkt9o6s1wHDPd7,upper arms,dumbbell,biceps,dumbbell_waiter_biceps_curl,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
438,dumbbell w-press,https://v2.exercisedb.io/image/9Lqpvsc-MffToX,shoulders,dumbbell,delts,dumbbell_w_press,shoulders,dumbbell,shoulders,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
439,dumbbell zottman curl,https://v2.exercisedb.io/image/zAMJ5PsMc5ns3E,upper arms,dumbbell,biceps,dumbbell_zottman_curl,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2294,dumbbell zottman preacher curl,https://v2.exercisedb.io/image/n7LP-jsDwGfGi4,upper arms,dumbbell,biceps,dumbbell_zottman_preacher_curl,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2189,dumbbells seated triceps extension,https://v2.exercisedb.io/image/GW7RpEklNETnaI,upper arms,dumbbell,triceps,dumbbells_seated_triceps_extension,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1167,dynamic chest stretch (male),https://v2.exercisedb.io/image/J3JL-jzjKUWoGX,chest,body weight,pectorals,dynamic_chest_stretch_male,chest,bodyweight,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3287,elbow dips,https://v2.exercisedb.io/image/rrh5UDfB0jW2Pd,upper arms,body weight,triceps,elbow_dips,upper_arms,bodyweight,upper_arms,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1772,elbow lift - reverse push-up,https://v2.exercisedb.io/image/aTCEF5w49mMwTj,back,body weight,upper back,elbow_lift_reverse_push_up,back,bodyweight,upper back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
443,elbow-to-knee,https://v2.exercisedb.io/image/trYx97vi-vQtsw,waist,body weight,abs,elbow_to_knee,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
3292,elevator,https://v2.exercisedb.io/image/1shMQIoJQ56dN7,back,body weight,upper back,elevator,back,bodyweight,upper back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1332,exercise ball alternating arm ups,https://v2.exercisedb.io/image/h9FKDPPgZnv8ih,back,stability ball,lats,exercise_ball_alternating_arm_ups,back,ball,back,upper_body,strength,FALSE,TRUE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1333,exercise ball back extension with arms extended,https://v2.exercisedb.io/image/P0Ze94qh5XUFAG,back,stability ball,spine,exercise_ball_back_extension_with_arms_extended,back,ball,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1334,exercise ball back extension with hands behind head,https://v2.exercisedb.io/image/BW-b85kYefvEuS,back,stability ball,spine,exercise_ball_back_extension_with_hands_behind_head,back,ball,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1335,exercise ball back extension with knees off ground,https://v2.exercisedb.io/image/n112VVjKtb4-eY,back,stability ball,spine,exercise_ball_back_extension_with_knees_off_ground,back,ball,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1336,exercise ball back extension with rotation,https://v2.exercisedb.io/image/RUzqJPNlpOxb1e,back,stability ball,spine,exercise_ball_back_extension_with_rotation,back,ball,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1744,exercise ball dip,https://v2.exercisedb.io/image/4DoPHUhvK4UDkH,upper arms,stability ball,triceps,exercise_ball_dip,upper_arms,ball,upper_arms,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1559,exercise ball hip flexor stretch,https://v2.exercisedb.io/image/oNx01p81PGuxwW,upper legs,stability ball,glutes,exercise_ball_hip_flexor_stretch,upper_legs,ball,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1338,exercise ball hug,https://v2.exercisedb.io/image/O3hksllSvneETp,back,stability ball,spine,exercise_ball_hug,back,ball,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1339,exercise ball lat stretch,https://v2.exercisedb.io/image/N6YJjgNw6TJo6Y,back,stability ball,lats,exercise_ball_lat_stretch,back,ball,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1341,exercise ball lower back stretch (pyramid),https://v2.exercisedb.io/image/SP9JIhPufv8m3c,back,stability ball,lats,exercise_ball_lower_back_stretch_pyramid,back,ball,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1342,exercise ball lying side lat stretch,https://v2.exercisedb.io/image/555nBOn3y6IQLC,back,stability ball,lats,exercise_ball_lying_side_lat_stretch,back,ball,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1382,exercise ball on the wall calf raise,https://v2.exercisedb.io/image/fRHAYAc3kjFbTB,lower legs,dumbbell,calves,exercise_ball_on_the_wall_calf_raise,lower legs,dumbbell,upper_legs,general,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3241,exercise ball on the wall calf raise (tennis ball between ankles),https://v2.exercisedb.io/image/KqYobNkza13trA,lower legs,dumbbell,calves,exercise_ball_on_the_wall_calf_raise_tennis_ball_between_ankles,lower legs,dumbbell,upper_legs,general,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3240,exercise ball on the wall calf raise (tennis ball between knees),https://v2.exercisedb.io/image/0cUgHyOws1C8b0,lower legs,dumbbell,calves,exercise_ball_on_the_wall_calf_raise_tennis_ball_between_knees,lower legs,dumbbell,upper_legs,general,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1416,exercise ball one leg prone lower body rotation,https://v2.exercisedb.io/image/49UuJHqYTKxx4i,upper legs,stability ball,glutes,exercise_ball_one_leg_prone_lower_body_rotation,upper_legs,ball,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1417,exercise ball one legged diagonal kick hamstring curl,https://v2.exercisedb.io/image/LswE2rpen1rTPz,upper legs,stability ball,glutes,exercise_ball_one_legged_diagonal_kick_hamstring_curl,upper_legs,ball,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1296,exercise ball pike push up,https://v2.exercisedb.io/image/3Yh5UcdH0WtkXz,chest,stability ball,pectorals,exercise_ball_pike_push_up,chest,ball,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1343,exercise ball prone leg raise,https://v2.exercisedb.io/image/zmMQuSoF-vkDfu,back,stability ball,spine,exercise_ball_prone_leg_raise,back,ball,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1560,exercise ball seated hamstring stretch,https://v2.exercisedb.io/image/iuuahmxHUwO6nL,upper legs,stability ball,hamstrings,exercise_ball_seated_hamstring_stretch,upper_legs,ball,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1745,exercise ball seated triceps stretch,https://v2.exercisedb.io/image/0iV3NdtIbApK2b,upper arms,stability ball,triceps,exercise_ball_seated_triceps_stretch,upper_arms,ball,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1746,exercise ball supine triceps extension,https://v2.exercisedb.io/image/QewHTlRvS3U8a6,upper arms,dumbbell,triceps,exercise_ball_supine_triceps_extension,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1747,ez bar french press on exercise ball,https://v2.exercisedb.io/image/TclUB-XHvpA2nj,upper arms,ez barbell,triceps,ez_bar_french_press_on_exercise_ball,upper_arms,barbell,upper_arms,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
3010,ez bar lying bent arms pullover,https://v2.exercisedb.io/image/xCrI3KVun3VVT0,back,ez barbell,lats,ez_bar_lying_bent_arms_pullover,back,barbell,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1748,ez bar lying close grip triceps extension behind head,https://v2.exercisedb.io/image/-2-utWjIXta3nB,upper arms,ez barbell,triceps,ez_bar_lying_close_grip_triceps_extension_behind_head,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1344,ez bar reverse grip bent over row,https://v2.exercisedb.io/image/kIIqDsTRfm1cF6,back,ez barbell,upper back,ez_bar_reverse_grip_bent_over_row,back,barbell,upper back,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1682,ez bar seated close grip concentration curl,https://v2.exercisedb.io/image/DR8vYP-Rm0aHl0,upper arms,ez barbell,biceps,ez_bar_seated_close_grip_concentration_curl,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1749,ez bar standing french press,https://v2.exercisedb.io/image/UJpTnzceoU4N0t,upper arms,ez barbell,triceps,ez_bar_standing_french_press,upper_arms,barbell,upper_arms,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
445,ez barbell anti gravity press,https://v2.exercisedb.io/image/2GJ5p-2qeyu2Dk,shoulders,ez barbell,delts,ez_barbell_anti_gravity_press,shoulders,barbell,shoulders,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1627,ez barbell close grip preacher curl,https://v2.exercisedb.io/image/2Xp3pZ9JLdPls5,upper arms,ez barbell,biceps,ez_barbell_close_grip_preacher_curl,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
446,ez barbell close-grip curl,https://v2.exercisedb.io/image/c59Uf6HnJpelzc,upper arms,ez barbell,biceps,ez_barbell_close_grip_curl,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
447,ez barbell curl,https://v2.exercisedb.io/image/qyjPPC1p-qiSCf,upper arms,ez barbell,biceps,ez_barbell_curl,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
448,ez barbell decline close grip face press,https://v2.exercisedb.io/image/z1yzg3Q1A7MGcA,upper arms,ez barbell,triceps,ez_barbell_decline_close_grip_face_press,upper_arms,barbell,upper_arms,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
2186,ez barbell decline triceps extension,https://v2.exercisedb.io/image/amZuWLaUx-GdGT,upper arms,ez barbell,triceps,ez_barbell_decline_triceps_extension,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
449,ez barbell incline triceps extension,https://v2.exercisedb.io/image/JUdnbkh-YtxyiY,upper arms,ez barbell,triceps,ez_barbell_incline_triceps_extension,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
450,ez barbell jm bench press,https://v2.exercisedb.io/image/2GgOlIgASneEtg,upper arms,ez barbell,triceps,ez_barbell_jm_bench_press,upper_arms,barbell,upper_arms,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
451,ez barbell reverse grip curl,https://v2.exercisedb.io/image/kv4tPVtVsI7uuG,upper arms,ez barbell,biceps,ez_barbell_reverse_grip_curl,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
452,ez barbell reverse grip preacher curl,https://v2.exercisedb.io/image/pHmiHf3ZPrzINc,upper arms,ez barbell,biceps,ez_barbell_reverse_grip_preacher_curl,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1458,ez barbell seated curls,https://v2.exercisedb.io/image/lE1B-wKC-sQ2m1,upper arms,ez barbell,biceps,ez_barbell_seated_curls,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
453,ez barbell seated triceps extension,https://v2.exercisedb.io/image/kvxPTvnoROnwGm,upper arms,ez barbell,triceps,ez_barbell_seated_triceps_extension,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
454,ez barbell spider curl,https://v2.exercisedb.io/image/CsnzqJIebi4LuP,upper arms,ez barbell,biceps,ez_barbell_spider_curl,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2404,ez-bar biceps curl (with arm blaster),https://v2.exercisedb.io/image/RqzW8c1iR5SsSs,upper arms,ez barbell,biceps,ez_bar_biceps_curl_with_arm_blaster,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2432,ez-bar close-grip bench press,https://v2.exercisedb.io/image/VzlaF7p04To5gn,upper arms,ez barbell,triceps,ez_bar_close_grip_bench_press,upper_arms,barbell,upper_arms,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
2741,ez-barbell standing wide grip biceps curl,https://v2.exercisedb.io/image/I4Sq7FVbxFGtgW,upper arms,ez barbell,biceps,ez_barbell_standing_wide_grip_biceps_curl,upper_arms,barbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
